,clust,c_avg,c_std,c_max,d_avg,d_std
4507,30,8.1,2.87923600978,13,17.7,2.64764045897
4508,31,12.8,0.871779788708,14,33.3,0.458257569496
4509,30,2.0,0.0,2,9.0,0.0
4510,29,0.0,0.0,0,3.0,0.0
4511,28,8.5,0.67082039325,10,33.3,4.45084261685
4512,32,0.0,0.0,0,1.0,0.0
4513,32,0.0,0.0,0,2.0,0.0
4514,36,0.0,0.0,0,4.0,0.0
4515,31,8.6,1.74355957742,12,22.8,2.85657137142
4516,33,2.0,0.0,2,10.0,0.0
4517,33,0.0,0.0,0,4.0,0.0
4518,31,1.9,0.3,2,3.0,0.0
4519,31,2.0,0.0,2,9.0,0.0
4520,27,3.1,0.3,4,8.2,0.6
4521,31,0.0,0.0,0,1.0,0.0
4522,33,0.0,0.0,0,1.0,0.0
4523,33,2.6,1.35646599663,4,12.4,1.2
4524,31,2.9,0.3,3,12.0,0.0
4525,31,0.0,0.0,0,1.0,0.0
4526,30,1.0,0.0,1,9.0,0.0
4527,32,0.0,0.0,0,1.0,0.0
4528,35,0.0,0.0,0,2.0,0.0
4529,29,0.0,0.0,0,1.0,0.0
4530,33,3.0,0.0,3,14.4,0.916515138991
4531,32,10.4,3.92937654088,16,34.9,15.769908053
4532,27,2.0,0.0,2,7.0,0.0
4533,33,0.0,0.0,0,4.0,0.0
4534,28,3.0,0.0,3,10.0,0.0
4535,30,1.8,0.6,3,8.1,1.13578166916
4536,30,5.3,2.60959767014,11,20.3,8.87749964799
4537,36,4.8,5.81033561853,14,19.2,9.52680429105
4538,34,0.0,0.0,0,2.0,0.0
4539,30,0.0,0.0,0,1.0,0.0
4540,31,1.0,0.0,1,2.0,0.0
4541,32,8.9,2.62488094968,11,28.9,5.12737749732
4542,30,6.2,0.979795897113,7,12.7,2.49198715888
4543,32,8.8,3.05941170816,15,34.0,9.60208310733
4544,31,7.1,2.02237484162,11,20.2,2.89136645896
4545,30,0.0,0.0,0,1.0,0.0
4546,32,0.0,0.0,0,1.0,0.0
4547,31,10.2,3.84187454246,19,25.9,3.93573373083
4548,29,1.0,0.0,1,14.0,0.0
4549,34,5.0,3.68781778292,10,19.2,8.81816307402
4550,30,0.0,0.0,0,6.0,0.0
4551,31,4.5,0.80622577483,6,14.2,0.4
4552,32,0.0,0.0,0,2.0,0.0
4553,33,1.1,0.3,2,4.1,0.3
4554,31,0.0,0.0,0,1.0,0.0
4555,34,0.0,0.0,0,9.0,0.0
4556,35,0.0,0.0,0,1.0,0.0
4557,34,3.2,0.4,4,8.7,1.00498756211
4558,34,2.0,0.0,2,9.0,0.0
4559,31,10.7,4.40567815438,19,16.0,4.9799598392
4560,29,0.0,0.0,0,1.0,0.0
4561,33,3.9,1.37477270849,5,15.6,1.2
4562,31,5.0,0.0,5,15.0,0.0
4563,29,6.1,1.13578166916,8,17.0,1.54919333848
4564,30,10.4,2.93938769134,14,27.4,6.2
4565,33,6.0,1.84390889146,11,28.7,2.64764045897
4566,32,1.0,0.0,1,2.0,0.0
4567,28,2.4,0.489897948557,3,10.0,0.0
4568,31,0.0,0.0,0,1.0,0.0
4569,32,1.0,0.0,1,4.0,0.0
4570,36,1.0,0.0,1,14.0,0.0
4571,31,2.9,1.7,6,15.6,2.0591260282
4572,29,11.6,2.2,16,28.7,2.75862284483
4573,33,0.0,0.0,0,1.0,0.0
4574,30,3.4,0.489897948557,4,19.0,2.44948974278
4575,30,4.2,0.871779788708,5,14.1,0.3
4576,29,0.0,0.0,0,3.0,0.0
4577,34,2.0,0.0,2,8.0,0.0
4578,34,2.6,0.663324958071,4,11.6,1.8
4579,32,1.0,0.0,1,7.0,0.0
4580,34,0.0,0.0,0,3.0,0.0
4581,30,0.0,0.0,0,1.0,0.0
4582,37,3.5,0.5,4,6.0,0.0
4583,29,4.6,0.8,5,17.1,1.57797338381
4584,29,4.5,1.28452325787,6,14.0,0.4472135955
4585,29,3.5,0.5,4,10.0,0.0
4586,30,6.2,1.24899959968,8,25.3,7.19791636517
4587,31,4.2,1.46969384567,7,11.6,2.53771550809
4588,29,4.0,0.0,4,11.3,0.458257569496
4589,35,0.0,0.0,0,3.0,0.0
4590,34,0.0,0.0,0,1.0,0.0
4591,31,0.0,0.0,0,1.0,0.0
4592,31,0.0,0.0,0,1.0,0.0
4593,33,1.0,0.0,1,2.0,0.0
4594,31,6.2,2.13541565041,12,16.2,3.84187454246
4595,30,8.8,1.72046505341,12,23.9,5.68242905807
4596,30,1.7,0.458257569496,2,4.9,0.7
4597,31,2.4,0.663324958071,4,9.3,2.00249843945
4598,31,3.9,1.44568322948,8,11.3,1.55241746963
4599,34,9.3,3.60693775937,13,18.5,4.69574275275
4600,31,13.9,5.22398315464,22,30.1,8.11726554943
4601,35,2.6,1.35646599663,4,6.2,0.979795897113
4602,34,0.0,0.0,0,3.0,0.0
4603,32,4.0,0.0,4,8.0,0.0
4604,31,26.4,2.53771550809,30,50.8,4.1665333312
4605,30,1.0,0.0,1,8.0,0.0
4606,31,1.0,0.0,1,2.0,0.0
4607,33,2.0,0.0,2,5.0,0.0
4608,32,6.0,0.0,6,20.7,0.458257569496
4609,35,2.7,2.1,9,7.4,2.61533936612
4610,29,1.5,0.5,2,6.0,0.0
4611,34,0.0,0.0,0,1.0,0.0
4612,32,1.0,0.0,1,7.0,0.0
4613,35,6.7,1.55241746963,9,18.6,2.49799919936
4614,31,1.3,0.458257569496,2,5.3,0.458257569496
4615,34,3.2,0.4,4,9.8,0.979795897113
4616,29,4.2,0.6,5,8.0,2.32379000772
4617,31,3.0,0.774596669241,4,10.3,0.781024967591
4618,31,0.0,0.0,0,2.0,0.0
4619,29,3.4,0.489897948557,4,11.0,0.0
4620,31,1.0,0.0,1,2.0,0.0
4621,29,1.0,0.0,1,9.0,0.0
4622,28,2.7,0.458257569496,3,7.0,0.0
4623,35,4.0,0.0,4,11.0,0.0
4624,31,2.0,0.0,2,9.0,0.0
4625,31,0.0,0.0,0,1.0,0.0
4626,31,1.0,0.0,1,5.0,0.0
4627,32,6.1,0.943398113206,7,19.1,3.50570962859
4628,33,1.5,0.5,2,5.0,0.0
4629,34,3.0,0.0,3,14.0,0.0
4630,32,1.0,0.0,1,7.0,0.0
4631,34,2.0,0.0,2,3.4,0.8
4632,32,2.0,0.0,2,7.0,0.0
4633,34,6.2,2.08806130178,10,12.0,3.43511280746
4634,30,2.7,0.458257569496,3,6.2,0.4
4635,31,1.5,0.5,2,8.0,0.0
4636,31,2.0,0.0,2,8.0,0.0
4637,37,1.0,0.0,1,3.0,0.0
4638,32,2.0,0.0,2,9.0,0.0
4639,36,0.0,0.0,0,1.0,0.0
4640,33,0.0,0.0,0,2.0,0.0
4641,30,1.0,0.0,1,7.0,0.0
4642,30,6.7,2.60959767014,11,20.1,6.34744042902
4643,33,5.6,0.663324958071,7,9.9,1.13578166916
4644,32,0.0,0.0,0,1.0,0.0
4645,29,0.0,0.0,0,1.0,0.0
4646,30,15.6,3.2,23,35.7,6.1
4647,31,6.3,0.9,9,11.6,4.8
4648,31,0.0,0.0,0,1.0,0.0
4649,30,12.5,4.29534631898,21,40.9,11.2378823628
4650,31,0.0,0.0,0,3.0,0.0
4651,31,2.6,1.95959179423,5,7.6,0.8
4652,35,0.0,0.0,0,2.0,0.0
4653,33,4.2,1.83303027798,6,29.0,2.0
4654,31,3.5,1.68819430161,6,9.8,2.52190404258
4655,31,14.8,3.4292856399,19,35.8,7.01141925718
4656,27,1.0,0.0,1,5.0,0.0
4657,31,5.5,1.28452325787,8,11.7,1.41774468788
4658,30,1.0,0.0,1,4.0,0.0
4659,29,3.0,0.0,3,8.1,0.538516480713
4660,34,0.0,0.0,0,3.0,0.0
4661,33,6.2,0.6,7,9.5,0.67082039325
4662,31,0.0,0.0,0,3.0,0.0
4663,33,0.0,0.0,0,1.0,0.0
4664,33,2.6,0.489897948557,3,9.0,0.0
4665,30,8.8,2.18174242293,13,26.4,3.2
4666,31,3.7,1.41774468788,7,6.9,1.13578166916
4667,30,2.0,0.0,2,7.0,0.0
4668,33,0.0,0.0,0,1.0,0.0
4669,29,0.0,0.0,0,1.0,0.0
4670,31,11.1,0.7,12,15.4,1.01980390272
4671,30,0.0,0.0,0,4.0,0.0
4672,33,0.0,0.0,0,1.0,0.0
4673,31,1.0,0.0,1,2.0,0.0
4674,31,5.1,0.7,7,13.8,1.83303027798
4675,32,4.7,1.41774468788,6,12.3,1.1
4676,34,2.0,0.0,2,4.0,0.0
4677,33,12.7,2.36854385647,15,26.2,2.82134719593
4678,31,1.0,0.0,1,2.0,0.0
4679,30,1.7,0.458257569496,2,4.0,0.0
4680,33,0.0,0.0,0,1.0,0.0
4681,34,0.0,0.0,0,2.0,0.0
4682,31,3.1,0.830662386292,4,16.2,1.07703296143
4683,31,0.0,0.0,0,1.0,0.0
4684,36,0.0,0.0,0,4.0,0.0
4685,35,0.0,0.0,0,1.0,0.0
4686,34,1.0,0.0,1,2.0,0.0
4687,31,6.4,1.2,7,16.6,1.95959179423
4688,29,2.8,1.46969384567,4,6.4,0.489897948557
4689,31,0.0,0.0,0,4.0,0.0
4690,32,8.1,1.37477270849,11,13.7,1.34536240471
4691,31,4.9,0.538516480713,6,19.0,2.40831891576
4692,30,0.0,0.0,0,1.0,0.0
4693,29,0.0,0.0,0,4.0,0.0
4694,29,1.9,1.75783958312,7,8.3,2.93428015022
4695,33,2.2,0.979795897113,3,7.7,1.41774468788
4696,30,2.5,0.5,3,8.0,0.0
4697,31,3.0,0.0,3,6.0,0.0
4698,35,0.0,0.0,0,1.0,0.0
4699,31,3.6,0.8,5,10.4,2.37486841741
4700,30,3.0,0.0,3,7.0,0.0
4701,35,0.0,0.0,0,10.0,0.0
4702,33,1.0,0.0,1,3.0,0.0
4703,31,8.0,0.0,8,20.2,0.871779788708
4704,31,3.0,0.4472135955,4,11.3,0.9
4705,31,7.0,2.0,9,22.0,7.0
4706,33,2.0,0.0,2,13.5,0.5
4707,32,2.0,0.0,2,12.0,0.0
4708,29,1.0,0.0,1,2.0,0.0
4709,32,2.2,0.4,3,10.3,0.458257569496
4710,33,3.0,0.0,3,11.1,1.75783958312
4711,30,2.0,0.0,2,7.0,0.0
4712,33,2.0,0.0,2,3.0,0.0
4713,33,5.1,2.02237484162,9,12.3,4.94064773081
4714,35,0.0,0.0,0,1.0,0.0
4715,34,2.2,0.4,3,6.0,0.0
4716,28,0.0,0.0,0,2.0,0.0
4717,31,2.3,0.458257569496,3,5.0,0.0
4718,31,0.0,0.0,0,1.0,0.0
4719,31,0.0,0.0,0,5.0,0.0
4720,27,2.8,0.6,4,7.4,0.8
4721,29,5.1,0.830662386292,6,22.4,1.2
4722,33,2.2,0.748331477355,3,11.0,0.0
4723,30,4.8,1.46969384567,6,13.8,0.6
4724,31,0.0,0.0,0,1.0,0.0
4725,30,3.1,0.7,4,5.7,0.640312423743
4726,33,0.0,0.0,0,1.0,0.0
4727,29,1.0,0.0,1,2.0,0.0
4728,28,2.6,0.663324958071,4,6.5,0.5
4729,29,3.7,0.9,5,9.9,3.08058436015
4730,32,1.0,0.0,1,2.0,0.0
4731,29,0.0,0.0,0,2.0,0.0
4732,31,1.0,0.0,1,2.0,0.0
4733,29,0.0,0.0,0,1.0,0.0
4734,29,2.0,0.0,2,5.0,0.0
4735,30,5.6,2.61533936612,12,13.4,3.55527776693
4736,32,6.2,3.1874754901,11,21.6,1.90787840283
4737,31,0.0,0.0,0,1.0,0.0
4738,31,3.4,0.663324958071,4,9.3,0.458257569496
4739,31,1.0,0.0,1,6.0,0.0
4740,32,3.6,0.663324958071,5,8.6,0.489897948557
4741,34,9.3,1.1,11,26.2,3.09192496675
4742,32,3.3,1.1874342087,5,10.7,2.19317121995
4743,32,1.3,0.458257569496,2,11.0,0.0
4744,32,1.9,0.3,2,4.0,0.0
4745,33,0.0,0.0,0,1.0,0.0
4746,34,3.1,0.3,4,16.7,0.640312423743
4747,36,2.3,0.781024967591,3,5.8,0.4
4748,30,1.9,0.3,2,7.0,0.0
4749,29,0.0,0.0,0,1.0,0.0
4750,34,2.6,0.489897948557,3,6.6,0.489897948557
4751,30,5.8,2.71293199325,9,17.9,1.75783958312
4752,32,1.3,0.458257569496,2,4.0,0.0
4753,33,4.9,1.13578166916,7,10.4,0.916515138991
4754,29,0.0,0.0,0,2.0,0.0
4755,31,0.0,0.0,0,1.0,0.0
4756,31,2.0,0.0,2,5.8,0.4
4757,32,10.2,1.72046505341,14,20.6,3.55527776693
4758,33,0.0,0.0,0,1.0,0.0
4759,28,6.2,2.13541565041,10,18.2,1.6
4760,29,0.0,0.0,0,4.0,0.0
4761,31,3.5,0.5,4,8.5,0.5
4762,30,3.0,0.0,3,8.0,0.0
4763,28,7.3,2.93428015022,14,23.3,11.4021927716
4764,29,1.4,0.489897948557,2,5.0,0.0
4765,32,6.9,1.04403065089,8,18.8,1.4
4766,28,3.7,0.781024967591,5,7.9,0.538516480713
4767,34,1.0,0.0,1,5.0,0.0
4768,30,3.2,0.6,5,9.0,1.54919333848
4769,31,9.2,3.91918358845,14,22.4,7.83836717691
4770,34,0.0,0.0,0,4.0,0.0
4771,31,2.5,2.29128784748,6,5.5,2.29128784748
4772,29,1.0,0.0,1,2.0,0.0
4773,33,0.0,0.0,0,1.0,0.0
4774,33,4.1,1.86815416923,7,9.5,2.69258240357
4775,29,0.0,0.0,0,1.0,0.0
4776,32,0.0,0.0,0,1.0,0.0
4777,33,3.9,0.3,4,7.8,0.979795897113
4778,31,3.6,1.01980390272,5,13.3,2.68514431642
4779,32,1.0,0.0,1,7.3,0.458257569496
4780,33,0.0,0.0,0,1.0,0.0
4781,30,9.9,0.3,10,28.1,2.46779253585
4782,31,1.0,0.0,1,2.0,0.0
4783,32,0.0,0.0,0,1.0,0.0
4784,30,0.0,0.0,0,1.0,0.0
4785,31,0.0,0.0,0,1.0,0.0
4786,35,2.5,0.5,3,9.1,1.37477270849
4787,32,1.3,0.458257569496,2,4.0,0.0
4788,35,2.0,0.0,2,7.0,0.0
4789,30,6.9,1.86815416923,10,19.4,3.07245829915
4790,32,0.0,0.0,0,1.0,0.0
4791,29,1.0,0.0,1,2.0,0.0
4792,27,0.0,0.0,0,6.0,0.0
4793,33,7.0,2.0,9,12.5,1.5
4794,32,0.0,0.0,0,7.0,0.0
4795,30,5.7,2.93428015022,13,22.2,2.82134719593
4796,35,2.4,0.8,4,13.0,1.54919333848
4797,32,0.0,0.0,0,1.0,0.0
4798,30,2.1,0.7,4,7.9,1.81383571472
4799,30,1.0,0.0,1,13.0,0.0
4800,32,7.6,0.489897948557,8,13.5,0.5
4801,31,0.0,0.0,0,5.0,0.0
4802,33,0.0,0.0,0,3.0,0.0
4803,30,2.0,0.0,2,3.0,0.0
4804,31,2.0,0.0,2,5.0,0.0
4805,31,3.5,0.5,4,12.4,0.489897948557
4806,32,0.0,0.0,0,3.0,0.0
4807,30,1.0,0.0,1,5.0,0.0
4808,35,2.3,0.458257569496,3,13.0,0.0
4809,30,7.0,2.14476105895,9,17.3,3.16385840391
4810,34,11.4,3.87814388593,19,37.4,10.6508215646
4811,33,0.0,0.0,0,1.0,0.0
4812,32,1.0,0.0,1,7.0,0.0
4813,31,0.0,0.0,0,1.0,0.0
4814,31,1.0,0.0,1,3.0,0.0
4815,31,1.0,0.0,1,5.0,0.0
4816,31,1.1,0.3,2,10.1,0.3
4817,32,3.3,0.458257569496,4,15.0,0.774596669241
4818,30,0.0,0.0,0,1.0,0.0
4819,29,6.6,1.95959179423,9,14.8,3.48711915483
4820,31,2.5,1.5,4,8.5,0.5
4821,28,5.0,0.0,5,11.0,0.0
4822,30,3.0,1.0,4,7.6,0.489897948557
4823,34,0.0,0.0,0,1.0,0.0
4824,32,0.0,0.0,0,1.0,0.0
4825,31,1.0,0.0,1,4.0,0.0
4826,32,1.0,0.0,1,4.0,0.0
4827,33,2.2,0.6,4,3.3,0.9
4828,29,2.0,0.0,2,9.0,0.0
4829,33,2.5,0.5,3,9.0,0.0
4830,30,1.0,0.0,1,3.0,0.0
4831,32,2.6,0.663324958071,4,9.8,0.748331477355
4832,31,0.0,0.0,0,3.0,0.0
4833,31,0.0,0.0,0,1.0,0.0
4834,36,5.5,3.26343377442,11,15.0,6.97137002317
4835,30,1.0,0.0,1,5.0,0.0
4836,30,1.0,0.0,1,6.0,0.0
4837,32,4.7,0.458257569496,5,6.0,0.0
4838,29,1.0,0.0,1,8.0,0.0
4839,31,0.0,0.0,0,1.0,0.0
4840,29,0.0,0.0,0,1.0,0.0
4841,30,0.0,0.0,0,3.0,0.0
4842,30,0.0,0.0,0,1.0,0.0
4843,27,0.0,0.0,0,1.0,0.0
4844,30,8.9,0.538516480713,10,18.5,2.61725046566
4845,31,0.0,0.0,0,1.0,0.0
4846,30,4.1,0.3,5,14.1,0.3
4847,33,0.0,0.0,0,1.0,0.0
4848,34,0.0,0.0,0,1.0,0.0
4849,33,0.0,0.0,0,4.0,0.0
4850,29,9.7,2.7946377225,15,26.2,2.78567765544
4851,32,0.0,0.0,0,1.0,0.0
4852,33,2.6,0.489897948557,3,6.5,0.5
4853,31,2.0,0.0,2,7.0,0.0
4854,31,3.0,0.0,3,7.0,0.0
4855,32,2.4,0.489897948557,3,4.4,0.489897948557
4856,33,2.0,0.0,2,9.0,0.0
4857,27,1.0,0.0,1,2.0,0.0
4858,29,2.0,0.0,2,12.0,0.0
4859,33,1.0,0.0,1,4.0,0.0
4860,33,4.0,0.0,4,12.0,0.0
4861,31,1.0,0.0,1,7.0,0.0
4862,32,0.0,0.0,0,1.0,0.0
4863,32,2.4,0.489897948557,3,7.0,0.0
4864,32,1.0,0.0,1,2.0,0.0
4865,32,7.4,0.916515138991,8,13.1,1.37477270849
4866,30,3.3,0.9,6,11.7,0.640312423743
4867,30,0.0,0.0,0,1.0,0.0
4868,34,4.6,2.37486841741,9,14.6,5.23832034148
4869,35,10.8,2.63818119165,16,38.6,7.36478105581
4870,30,1.5,0.80622577483,3,4.6,0.916515138991
4871,32,0.0,0.0,0,1.0,0.0
4872,32,3.9,1.44568322948,8,12.6,3.00665927567
4873,33,2.0,0.0,2,6.0,0.0
4874,29,0.0,0.0,0,1.0,0.0
4875,35,5.9,1.64012194669,8,12.1,1.3
4876,31,9.2,1.93907194297,14,22.7,3.97617907041
4877,32,1.0,0.0,1,2.0,0.0
4878,30,0.0,0.0,0,1.0,0.0
4879,34,2.8,1.6,6,8.2,2.4
4880,33,1.0,0.0,1,4.0,0.0
4881,30,0.0,0.0,0,1.0,0.0
4882,35,0.0,0.0,0,1.0,0.0
4883,30,0.0,0.0,0,1.0,0.0
4884,31,5.6,2.37486841741,9,27.4,1.2
4885,36,0.0,0.0,0,11.0,0.0
4886,33,0.0,0.0,0,1.0,0.0
4887,34,2.0,0.0,2,16.9,0.3
4888,31,10.3,3.19530906173,17,31.6,10.4038454429
4889,32,5.9,1.13578166916,7,19.8,3.09192496675
4890,31,0.0,0.0,0,1.0,0.0
4891,31,2.2,0.6,4,7.1,0.3
4892,31,0.0,0.0,0,1.0,0.0
4893,29,2.0,0.0,2,4.0,0.0
4894,30,0.0,0.0,0,1.0,0.0
4895,30,0.0,0.0,0,5.0,0.0
4896,36,2.3,0.458257569496,3,6.8,1.6
4897,31,0.0,0.0,0,4.0,0.0
4898,36,0.0,0.0,0,1.0,0.0
4899,28,7.3,3.97617907041,12,19.5,4.88364617883
4900,34,0.0,0.0,0,2.0,0.0
4901,31,5.1,2.11896201004,9,22.8,2.67581763205
4902,29,1.0,0.0,1,2.0,0.0
4903,31,8.0,7.45654075292,20,29.8,11.0344913793
4904,34,0.0,0.0,0,1.0,0.0
4905,31,0.0,0.0,0,1.0,0.0
4906,32,0.0,0.0,0,1.0,0.0
4907,31,2.0,0.0,2,5.0,0.0
4908,31,3.6,0.489897948557,4,15.0,0.0
4909,28,0.0,0.0,0,1.0,0.0
4910,29,0.0,0.0,0,3.0,0.0
4911,30,0.0,0.0,0,8.0,0.0
4912,29,0.0,0.0,0,1.0,0.0
4913,30,1.6,0.489897948557,2,4.0,0.0
4914,31,0.0,0.0,0,1.0,0.0
4915,28,2.3,0.458257569496,3,6.0,0.0
4916,32,0.0,0.0,0,1.0,0.0
4917,31,8.6,1.49666295471,12,13.8,3.91918358845
4918,33,0.0,0.0,0,1.0,0.0
4919,33,1.0,0.0,1,4.0,0.0
4920,30,2.7,0.458257569496,3,6.5,0.5
4921,32,2.0,0.0,2,5.0,0.0
4922,29,0.0,0.0,0,5.0,0.0
4923,31,2.0,0.0,2,5.0,0.0
4924,29,2.0,0.0,2,3.0,0.0
4925,32,0.0,0.0,0,1.0,0.0
4926,31,11.5,1.0246950766,14,36.9,5.26212884677
4927,30,0.0,0.0,0,1.0,0.0
4928,28,4.2,1.46969384567,6,9.8,0.979795897113
4929,34,2.0,0.0,2,5.9,0.830662386292
4930,33,3.0,0.0,3,16.0,0.0
4931,32,13.6,6.72606868832,25,27.8,7.65245058788
4932,35,0.0,0.0,0,4.0,0.0
4933,31,5.8,2.31516738056,9,25.8,4.51220566907
4934,33,1.1,0.3,2,9.0,0.0
4935,31,0.0,0.0,0,1.0,0.0
4936,32,0.0,0.0,0,1.0,0.0
4937,32,2.2,0.4,3,10.4,1.8547236991
4938,29,7.2,2.74954541697,9,21.1,1.37477270849
4939,31,20.3,6.88549199404,35,47.3,9.94032192638
4940,28,3.0,0.0,3,6.2,0.4
4941,29,0.0,0.0,0,1.0,0.0
4942,29,4.5,0.5,5,6.0,0.0
4943,30,4.7,1.00498756211,6,15.5,3.69459064038
4944,31,0.0,0.0,0,1.0,0.0
4945,35,1.6,0.489897948557,2,5.0,0.0
4946,30,2.1,0.3,3,7.6,0.663324958071
4947,33,7.0,1.48323969742,9,29.6,4.77912125814
4948,31,0.0,0.0,0,1.0,0.0
4949,32,1.0,0.0,1,10.2,0.4
4950,32,2.0,0.0,2,14.0,0.0
4951,30,5.7,0.781024967591,7,12.0,0.894427191
4952,37,2.4,0.489897948557,3,5.0,0.0
4953,30,13.4,3.8,24,52.6,17.4137876408
4954,31,1.6,0.489897948557,2,9.4,0.663324958071
4955,28,2.0,0.0,2,7.0,0.0
4956,33,2.6,0.489897948557,3,7.6,0.489897948557
4957,32,0.0,0.0,0,5.0,0.0
4958,34,2.0,0.0,2,3.0,0.0
4959,32,1.0,0.0,1,4.0,0.0
4960,32,8.3,0.781024967591,9,30.8,2.82134719593
4961,32,1.6,0.489897948557,2,4.0,0.0
4962,33,6.1,1.13578166916,8,14.2,0.871779788708
4963,31,0.0,0.0,0,1.0,0.0
4964,32,6.0,0.0,6,9.0,0.0
4965,28,1.0,0.0,1,4.0,0.0
4966,32,1.0,0.0,1,5.0,0.0
4967,29,5.1,1.7,8,18.5,1.56524758425
4968,32,0.0,0.0,0,1.0,0.0
4969,35,3.0,0.0,3,9.5,0.5
4970,30,0.0,0.0,0,1.0,0.0
4971,28,4.0,0.774596669241,5,8.9,1.57797338381
4972,32,0.0,0.0,0,3.0,0.0
4973,33,5.4,1.95959179423,7,16.4,4.40908153701
4974,31,1.0,0.0,1,10.0,0.0
4975,32,0.0,0.0,0,1.0,0.0
4976,33,3.9,0.3,4,13.9,0.3
4977,33,1.0,0.0,1,2.0,0.0
4978,29,5.7,1.1,7,16.4,0.8
4979,30,5.6,0.8,6,25.0,0.0
4980,29,6.0,2.0,8,13.6,2.61533936612
4981,35,0.0,0.0,0,1.0,0.0
4982,33,10.8,2.13541565041,13,41.8,5.87877538268
4983,33,2.8,0.6,4,6.9,0.3
4984,32,0.0,0.0,0,3.0,0.0
4985,29,3.0,0.0,3,4.4,0.8
4986,34,0.0,0.0,0,1.0,0.0
4987,34,1.0,0.0,1,3.0,0.0
4988,30,0.0,0.0,0,1.0,0.0
4989,30,1.0,0.0,1,11.0,0.0
4990,28,3.4,1.2,7,12.6,2.49799919936
4991,34,0.0,0.0,0,1.0,0.0
4992,29,8.2,1.83303027798,13,22.5,2.10950231097
4993,31,0.0,0.0,0,1.0,0.0
4994,31,6.8,4.89489530021,14,20.2,6.47765389628
4995,31,0.0,0.0,0,1.0,0.0
4996,34,0.0,0.0,0,1.0,0.0
4997,30,1.0,0.0,1,4.0,0.0
4998,34,1.0,0.0,1,2.0,0.0
4999,30,3.8,0.979795897113,6,8.2,2.22710574513
5000,32,3.9,0.3,4,8.6,0.8
5001,35,0.0,0.0,0,1.0,0.0
5002,29,4.0,0.0,4,5.0,0.0
5003,33,0.0,0.0,0,1.0,0.0
5004,33,34.6,6.74091981854,44,75.4,8.12649986156
5005,32,4.5,1.43178210633,7,11.0,5.38516480713
5006,33,4.2,0.4,5,6.6,1.35646599663
5007,33,0.0,0.0,0,1.0,0.0
5008,30,2.0,0.0,2,8.0,0.0
5009,31,2.3,0.458257569496,3,6.2,0.6
5010,30,1.8,0.4,2,5.0,0.0
5011,32,3.7,0.640312423743,4,9.7,1.48660687473
5012,29,24.0,3.49284983931,29,45.6,4.29418211072
5013,33,0.0,0.0,0,1.0,0.0
5014,32,3.2,1.83303027798,6,16.6,0.8
5015,28,2.0,0.0,2,5.0,0.0
5016,35,1.5,0.5,2,7.0,0.0
5017,36,1.7,0.458257569496,2,6.0,0.0
5018,28,2.8,0.979795897113,4,8.0,0.0
5019,34,0.0,0.0,0,1.0,0.0
5020,32,3.1,1.7,6,8.2,1.07703296143
5021,32,4.9,0.3,5,24.6,0.489897948557
5022,32,4.8,0.4,5,20.0,0.0
5023,31,6.4,1.01980390272,8,13.8,1.16619037897
5024,32,1.4,0.489897948557,2,9.0,0.0
5025,34,4.0,0.0,4,21.0,0.0
5026,31,0.0,0.0,0,1.0,0.0
5027,31,0.0,0.0,0,1.0,0.0
5028,27,4.8,0.4,5,18.4,0.8
5029,30,2.0,0.0,2,9.0,0.0
5030,29,3.7,1.55241746963,6,14.0,2.4899799196
5031,32,8.5,1.28452325787,10,15.0,1.0
5032,37,1.0,0.0,1,12.0,0.0
5033,30,2.2,0.4,3,9.0,0.0
5034,34,0.0,0.0,0,1.0,0.0
5035,32,1.0,0.0,1,2.0,0.0
5036,30,0.0,0.0,0,1.0,0.0
5037,32,0.0,0.0,0,1.0,0.0
5038,30,0.0,0.0,0,5.0,0.0
5039,32,9.0,2.93257565972,12,24.7,2.96816441593
5040,30,5.5,2.45967477525,11,8.8,3.45832329316
5041,30,6.7,2.72213151776,11,14.8,3.54400902933
5042,28,4.4,1.62480768093,6,9.5,1.20415945788
5043,32,1.0,0.0,1,5.0,0.0
5044,30,1.7,0.458257569496,2,3.0,0.0
5045,31,11.9,4.4598206242,24,24.4,14.4996551683
5046,32,1.0,0.0,1,6.0,0.0
5047,33,1.0,0.0,1,6.0,0.0
5048,33,0.0,0.0,0,1.0,0.0
5049,27,2.7,0.458257569496,3,6.0,0.0
5050,31,2.0,0.0,2,4.0,0.0
5051,33,0.0,0.0,0,1.0,0.0
5052,33,2.0,0.0,2,11.9,0.943398113206
5053,32,2.0,0.0,2,4.0,0.0
5054,33,0.0,0.0,0,3.0,0.0
5055,32,0.0,0.0,0,1.0,0.0
5056,30,0.0,0.0,0,1.0,0.0
5057,35,1.0,0.0,1,3.0,0.0
5058,32,4.2,1.46969384567,7,15.1,4.03608721412
5059,39,0.0,0.0,0,4.0,0.0
5060,35,2.5,0.5,3,7.5,0.5
5061,32,0.0,0.0,0,1.0,0.0
5062,32,2.2,0.6,3,7.0,0.0
5063,34,15.3,5.74543296889,28,50.9,15.0029997001
5064,29,3.4,0.916515138991,6,7.7,0.458257569496
5065,32,0.0,0.0,0,1.0,0.0
5066,38,3.3,1.61554944214,6,11.2,1.46969384567
5067,35,3.0,0.0,3,7.6,0.916515138991
5068,34,2.3,0.458257569496,3,5.0,0.0
5069,30,0.0,0.0,0,1.0,0.0
